track,collection,file_name,series_id,model,source_model_dir,auc_roc,aff_f1,alpha,sae_score,Short,Medium,Long,Total,source_bundle_tag,source_bundle_output_dir,source_slice_tag,source_slice_output_dir
multi,MSL,012_MSL_id_11_Sensor_tr_539_1st_940.csv,012_MSL_id_11_Sensor_tr_539_1st_940,LSTMAD,LSTMAD,0.7463780684637806,0.20268817204301076,1.0,0.20268817204301076,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MSL,013_MSL_id_12_Sensor_tr_554_1st_1200.csv,013_MSL_id_12_Sensor_tr_554_1st_1200,LSTMAD,LSTMAD,0.7325238629983155,0.13043478260869568,1.0,0.13043478260869568,0,1,0,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MSL,014_MSL_id_13_Sensor_tr_1525_1st_4575.csv,014_MSL_id_13_Sensor_tr_1525_1st_4575,LSTMAD,LSTMAD,0.6502806301273453,0.12431077694235586,1.0,0.12431077694235586,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MSL,015_MSL_id_14_Sensor_tr_575_1st_1250.csv,015_MSL_id_14_Sensor_tr_575_1st_1250,LSTMAD,LSTMAD,0.4511418813744395,0.14052607196170275,1.0,0.14052607196170275,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MSL,016_MSL_id_15_Sensor_tr_500_1st_780.csv,016_MSL_id_15_Sensor_tr_500_1st_780,LSTMAD,LSTMAD,0.5753212108013939,0.2776846900177591,1.0,0.2776846900177591,0,1,1,2,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MSL,017_MSL_id_16_Sensor_tr_512_1st_1850.csv,017_MSL_id_16_Sensor_tr_512_1st_1850,LSTMAD,LSTMAD,0.8079785157405326,0.11226679874525343,1.0,0.11226679874525343,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,Daphnet,018_Daphnet_id_1_HumanActivity_tr_9693_1st_20732.csv,018_Daphnet_id_1_HumanActivity_tr_9693_1st_20732,LSTMAD,LSTMAD,0.745639460217519,0.2531303071089324,1.0,0.2531303071089324,0,0,6,6,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MITDB,019_MITDB_id_1_Medical_tr_37500_1st_103211.csv,019_MITDB_id_1_Medical_tr_37500_1st_103211,LSTMAD,LSTMAD,0.5789488038837742,0.17852056813162553,1.0,0.17852056813162553,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MITDB,020_MITDB_id_2_Medical_tr_50000_1st_52315.csv,020_MITDB_id_2_Medical_tr_50000_1st_52315,LSTMAD,LSTMAD,0.6275474890977538,0.03005140371688414,1.0,0.03005140371688414,0,0,2,2,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MITDB,021_MITDB_id_3_Medical_tr_50000_1st_57595.csv,021_MITDB_id_3_Medical_tr_50000_1st_57595,LSTMAD,LSTMAD,0.5920156994853172,0.05600113555429629,1.0,0.05600113555429629,0,0,18,18,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MITDB,022_MITDB_id_4_Medical_tr_50000_1st_54253.csv,022_MITDB_id_4_Medical_tr_50000_1st_54253,LSTMAD,LSTMAD,0.5015627315582898,0.05041804739549824,1.0,0.05041804739549824,0,0,25,25,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MITDB,024_MITDB_id_6_Medical_tr_50000_1st_58118.csv,024_MITDB_id_6_Medical_tr_50000_1st_58118,LSTMAD,LSTMAD,0.6354989999275067,0.010005836738097223,1.0,0.010005836738097223,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MITDB,025_MITDB_id_7_Medical_tr_37500_1st_88864.csv,025_MITDB_id_7_Medical_tr_37500_1st_88864,LSTMAD,LSTMAD,0.7885050606910997,0.3059054711699736,1.0,0.3059054711699736,0,0,6,6,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MITDB,026_MITDB_id_8_Medical_tr_30495_1st_30595.csv,026_MITDB_id_8_Medical_tr_30495_1st_30595,LSTMAD,LSTMAD,0.6025458967117658,0.115547072288309,1.0,0.115547072288309,0,0,48,48,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MITDB,027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,027_MITDB_id_9_Medical_tr_25000_1st_52255,LSTMAD,LSTMAD,0.6661393951282495,0.020295983086680756,1.0,0.020295983086680756,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MITDB,029_MITDB_id_11_Medical_tr_50000_1st_518037.csv,029_MITDB_id_11_Medical_tr_50000_1st_518037,LSTMAD,LSTMAD,0.7785511379619127,0.26036454844325035,1.0,0.26036454844325035,0,0,5,5,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MITDB,030_MITDB_id_12_Medical_tr_50000_1st_84572.csv,030_MITDB_id_12_Medical_tr_50000_1st_84572,LSTMAD,LSTMAD,0.5451512847038994,0.06929399263970565,1.0,0.06929399263970565,0,0,59,59,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MITDB,031_MITDB_id_13_Medical_tr_50000_1st_79433.csv,031_MITDB_id_13_Medical_tr_50000_1st_79433,LSTMAD,LSTMAD,0.5046044432398596,0.024376203379421715,1.0,0.024376203379421715,0,0,28,28,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,032_GHL_id_1_Sensor_tr_50000_1st_65001,LSTMAD,LSTMAD,0.4124935215254214,0.0,1.0,0.0,0,0,2,2,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,033_GHL_id_2_Sensor_tr_50000_1st_51001,LSTMAD,LSTMAD,0.33263739119872854,0.0013404825737265416,1.0,0.0013404825737265416,0,0,2,2,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,034_GHL_id_3_Sensor_tr_50000_1st_122001,LSTMAD,LSTMAD,0.1918051882009124,0.0,1.0,0.0,0,0,2,2,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,035_GHL_id_4_Sensor_tr_50000_1st_90001,LSTMAD,LSTMAD,0.2235375448920013,0.00041806020066889637,1.0,0.00041806020066889637,0,0,3,3,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,036_GHL_id_5_Sensor_tr_50000_1st_67147,LSTMAD,LSTMAD,0.2933874046453034,0.0005720823798627002,1.0,0.0005720823798627002,0,0,2,2,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,037_GHL_id_6_Sensor_tr_50000_1st_80001,LSTMAD,LSTMAD,0.42142285358665155,0.000864304235090752,1.0,0.000864304235090752,0,0,2,2,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,038_GHL_id_7_Sensor_tr_50000_1st_100001.csv,038_GHL_id_7_Sensor_tr_50000_1st_100001,LSTMAD,LSTMAD,0.16793619984870675,0.0,1.0,0.0,0,0,2,2,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,039_GHL_id_8_Sensor_tr_50000_1st_63030.csv,039_GHL_id_8_Sensor_tr_50000_1st_63030,LSTMAD,LSTMAD,0.21355104250768991,0.0,1.0,0.0,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,041_GHL_id_10_Sensor_tr_50000_1st_57001,LSTMAD,LSTMAD,0.8175240163648558,0.0014545454545454547,1.0,0.0014545454545454547,0,0,2,2,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,042_GHL_id_11_Sensor_tr_50000_1st_150001,LSTMAD,LSTMAD,0.5844182467387217,0.0009891196834817012,1.0,0.0009891196834817012,0,0,2,2,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,043_GHL_id_12_Sensor_tr_39938_1st_40038.csv,043_GHL_id_12_Sensor_tr_39938_1st_40038,LSTMAD,LSTMAD,0.6763937120883688,0.0,1.0,0.0,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,044_GHL_id_13_Sensor_tr_50000_1st_145001.csv,044_GHL_id_13_Sensor_tr_50000_1st_145001,LSTMAD,LSTMAD,0.2588543971062766,0.0,1.0,0.0,0,0,2,2,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,045_GHL_id_14_Sensor_tr_50000_1st_85076.csv,045_GHL_id_14_Sensor_tr_50000_1st_85076,LSTMAD,LSTMAD,0.9526503371893772,0.0002795638803466592,1.0,0.0002795638803466592,0,0,2,2,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,046_GHL_id_15_Sensor_tr_50000_1st_156462,LSTMAD,LSTMAD,0.8221478786618953,0.0009090909090909091,1.0,0.0009090909090909091,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,047_GHL_id_16_Sensor_tr_50000_1st_77001,LSTMAD,LSTMAD,0.5730325519618354,0.0,1.0,0.0,0,0,3,3,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,048_GHL_id_17_Sensor_tr_50000_1st_154001,LSTMAD,LSTMAD,0.26518556259720155,0.0,1.0,0.0,0,0,4,4,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,050_GHL_id_19_Sensor_tr_43750_1st_55001,LSTMAD,LSTMAD,0.9918646974290893,0.004122013066787173,1.0,0.004122013066787173,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,051_GHL_id_20_Sensor_tr_50000_1st_75110,LSTMAD,LSTMAD,0.7297729128955404,0.0008710801393728224,1.0,0.0008710801393728224,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,052_GHL_id_21_Sensor_tr_50000_1st_98001,LSTMAD,LSTMAD,0.3932342561733367,0.0,1.0,0.0,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,053_GHL_id_22_Sensor_tr_50000_1st_126448,LSTMAD,LSTMAD,0.36688725301470687,0.0013752842160031406,1.0,0.0013752842160031406,0,0,5,5,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,054_GHL_id_23_Sensor_tr_50000_1st_135001,LSTMAD,LSTMAD,0.6757622767029083,0.000315308213778969,1.0,0.000315308213778969,0,0,3,3,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,055_GHL_id_24_Sensor_tr_50000_1st_118124,LSTMAD,LSTMAD,0.40871991367712296,0.0,1.0,0.0,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,GHL,056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,056_GHL_id_25_Sensor_tr_50000_1st_105568,LSTMAD,LSTMAD,0.5376161367945611,0.0003155569580309246,1.0,0.0003155569580309246,0,0,3,3,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,Genesis,001_Genesis_id_1_Sensor_tr_4055_1st_15538.csv,001_Genesis_id_1_Sensor_tr_4055_1st_15538,TranAD,TranAD,0.9102362399505257,0.07187350263536176,0.6666666666666667,0.35132774840708303,1,2,0,3,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MSL,002_MSL_id_1_Sensor_tr_500_1st_900.csv,002_MSL_id_1_Sensor_tr_500_1st_900,TranAD,TranAD,0.8895424509411294,0.1276595744680851,1.0,0.1276595744680851,0,1,0,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MSL,003_MSL_id_2_Sensor_tr_883_1st_1238.csv,003_MSL_id_2_Sensor_tr_883_1st_1238,TranAD,TranAD,0.7538813203253067,0.05166085104454616,1.0,0.05166085104454616,0,0,2,2,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MSL,005_MSL_id_4_Sensor_tr_855_1st_2700.csv,005_MSL_id_4_Sensor_tr_855_1st_2700,TranAD,TranAD,0.7242656175789443,0.059701492537313425,1.0,0.059701492537313425,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MSL,006_MSL_id_5_Sensor_tr_1150_1st_1250.csv,006_MSL_id_5_Sensor_tr_1150_1st_1250,TranAD,TranAD,0.5315570420942635,0.014271151885830785,1.0,0.014271151885830785,0,0,3,3,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MSL,007_MSL_id_6_Sensor_tr_980_1st_3550.csv,007_MSL_id_6_Sensor_tr_980_1st_3550,TranAD,TranAD,0.7704378658321348,0.026755852842809368,1.0,0.026755852842809368,0,0,1,1,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
multi,MSL,008_MSL_id_7_Sensor_tr_656_1st_1630.csv,008_MSL_id_7_Sensor_tr_656_1st_1630,TranAD,TranAD,0.8039575155680025,0.09572594845525852,1.0,0.09572594845525852,0,1,1,2,tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,<REPO_ROOT>/experiments/results/tsbad_scaleup_from_bundles/tsbad_bundle_multi_deep_multi_a_recovered_complete_0000_0050,multi_0000_0050_all_available_complete_no_kshape,<REPO_ROOT>/experiments/results/tsbad_scaleup_merged/multi_0000_0050_all_available_complete_no_kshape
